Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,AirportCode,County
Fog,Severe,2020-12-01 15:56,2020-12-01 18:11,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-12-06 11:38,2020-12-06 13:12,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-12-06 13:14,2020-12-06 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-11 22:56,2020-12-11 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-12 3:56,2020-12-12 8:02,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-12-12 8:02,2020-12-12 8:19,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-12 8:19,2020-12-12 9:33,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-12-12 10:08,2020-12-12 11:20,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-12 11:20,2020-12-12 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-12-12 14:42,2020-12-12 15:31,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-13 13:35,2020-12-13 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2020-12-13 13:56,2020-12-13 14:08,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-13 14:08,2020-12-13 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-13 15:56,2020-12-13 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-13 20:56,2020-12-13 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2020-12-17 8:56,2020-12-17 10:17,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-17 10:17,2020-12-17 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-12-24 15:56,2020-12-24 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-25 22:35,2020-12-26 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-12-26 3:56,2020-12-26 4:19,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-26 4:56,2020-12-26 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-28 5:56,2020-12-28 6:26,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-28 9:56,2020-12-28 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-31 4:56,2020-12-31 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-12-31 6:56,2020-12-31 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
