from,to,cost
1210016600,1210016700,405.6198431
1210016600,1210015000,405.6198431
1210016600,1210015800,405.6198431
1210016600,1210017100,405.6198431
1210015000,1210016700,10.0
1210015000,1210017400,405.6198431
1210015000,1210019100,405.6198431
1210015000,1210019500,405.6198431
1210015000,1210016600,405.6198431
1210015000,1210015000,0.0
1210015000,1210014300,362.4905796
1210015000,1210013400,362.4905796
1210015000,1210015100,362.4905796
1210015000,1210015800,10.0
1210015000,1210016100,439.6220258
1210015000,1210014000,439.6220258
1210015000,1210014800,439.6220258
1210015000,1210015900,439.6220258
1210015000,1210017100,10.0
1210015000,1210016400,1114.057302
1210015000,1210018700,1114.057302
1210015000,1210017000,1114.057302
1210015000,1210018300,1114.057302
1220036400,1220036400,0.0
1220036400,1220035400,315.22866760000005
1220036400,1220036500,315.22866760000005
1220036400,1220036300,315.22866760000005
1220036400,1220035800,315.22866760000005
1220035400,1220035400,0.0
1220035400,1220034200,529.8123566
1220035400,1220034700,529.8123566
1220035400,1220033400,529.8123566
1220035400,1220035500,529.8123566
1220035400,1220036500,10.0
1220035400,1220036400,315.22866760000005
1220035400,1220036300,10.0
1220035400,1220036000,624.5394102000001
1220035400,1220036200,624.5394102000001
1220035400,1220035200,624.5394102000001
1220035400,1220036900,624.5394102000001
1220035400,1220035800,10.0
1220035400,1220034600,711.1921511
1220035400,1220034900,711.1921511
1220035400,1220034000,711.1921511
1220035400,1220035900,711.1921511
1220033400,1220034200,10.0
1220033400,1220033600,504.0655107
1220033400,1220034300,504.0655107
1220033400,1220033000,504.0655107
1220033400,1220035300,504.0655107
1220033400,1220034700,10.0
1220033400,1220034600,731.9785012
1220033400,1220034900,731.9785012
1220033400,1220034000,731.9785012
1220033400,1220035900,731.9785012
1220033400,1220033400,0.0
1220033400,1220031000,697.8952805
1220033400,1220033500,697.8952805
1220033400,1220032000,697.8952805
1220033400,1220032900,697.8952805
1220033400,1220035500,10.0
1220033400,1220035400,529.8123566
1220033400,1220036500,529.8123566
1220033400,1220036300,529.8123566
1220033400,1220035800,529.8123566
1220031000,1220031000,0.0
1220031000,1220029000,798.2437205
1220031000,1220030100,798.2437205
1220031000,1220027600,798.2437205
1220031000,1220031100,798.2437205
1220031000,1220033500,10.0
1220031000,1220034200,697.8952805
1220031000,1220034700,697.8952805
1220031000,1220033400,697.8952805
1220031000,1220035500,697.8952805
1220031000,1220032000,10.0
1220031000,1220029800,556.941606
1220031000,1220033100,556.941606
1220031000,1220031200,556.941606
1220031000,1220032100,556.941606
1220031000,1220032900,10.0
1220031000,1220031800,810.4073843
1220031000,1220034100,810.4073843
1220031000,1220032800,810.4073843
1220031000,1220033300,810.4073843
1220027600,1220029000,10.0
1220027600,1220028200,504.7345607
1220027600,1220029100,504.7345607
1220027600,1220027400,504.7345607
1220027600,1220029900,504.7345607
1220027600,1220030100,10.0
1220027600,1220030000,889.3587355000001
1220027600,1220030900,889.3587355000001
1220027600,1220029200,889.3587355000001
1220027600,1220031900,889.3587355000001
1220027600,1220027600,0.0
1220027600,1220025800,787.7887166
1220027600,1220027700,787.7887166
1220027600,1220026000,787.7887166
1220027600,1220026900,787.7887166
1220027600,1220031100,10.0
1220027600,1220031000,798.2437205
1220027600,1220033500,798.2437205
1220027600,1220032000,798.2437205
1220027600,1220032900,798.2437205
1220025800,1220025800,0.0
1220025800,1220023100,470.88455030000006
1220025800,1220025900,470.88455030000006
1220025800,1220025500,470.88455030000006
1220025800,1220023800,470.88455030000006
1220025800,1220027700,10.0
1220025800,1220029000,787.7887166
1220025800,1220030100,787.7887166
1220025800,1220027600,787.7887166
1220025800,1220031100,787.7887166
1220025800,1220026000,10.0
1220025800,1220024600,588.4653007999999
1220025800,1220027500,588.4653007999999
1220025800,1220025200,588.4653007999999
1220025800,1220026100,588.4653007999999
1220025800,1220026900,10.0
1220025800,1220026600,719.9599753
1220025800,1220029300,719.9599753
1220025800,1220026800,719.9599753
1220025800,1220028100,719.9599753
1220023100,1220023100,0.0
1220023100,1220022600,512.0186737
1220023100,1220020800,512.0186737
1220023100,1220019200,512.0186737
1220023100,1220023200,512.0186737
1220023100,1220025900,10.0
1220023100,1220025800,470.88455030000006
1220023100,1220027700,470.88455030000006
1220023100,1220026000,470.88455030000006
1220023100,1220026900,470.88455030000006
1220023100,1220025500,10.0
1220023100,1220024800,743.5635761
1220023100,1220026700,743.5635761
1220023100,1220026500,743.5635761
1220023100,1220025400,743.5635761
1220023100,1220023800,10.0
1220023100,1220021400,586.5829798999999
1220023100,1220024700,586.5829798999999
1220023100,1220023900,586.5829798999999
1220023100,1220022200,586.5829798999999
1220019200,1220022600,10.0
1220019200,1220024300,763.0405073
1220019200,1220022500,763.0405073
1220019200,1220021800,763.0405073
1220019200,1220024900,763.0405073
1220019200,1220020800,10.0
1220019200,1220020900,591.5532525
1220019200,1220019000,591.5532525
1220019200,1220016000,591.5532525
1220019200,1220021500,591.5532525
1220019200,1220019200,0.0
1220019200,1220018500,636.9301978
1220019200,1220014200,636.9301978
1220019200,1220014000,636.9301978
1220019200,1220019300,636.9301978
1220019200,1220023200,10.0
1220019200,1220023100,512.0186737
1220019200,1220025900,512.0186737
1220019200,1220025500,512.0186737
1220019200,1220023800,512.0186737
1220014000,1220018500,10.0
1220014000,1220021300,796.6997763999999
1220014000,1220018400,796.6997763999999
1220014000,1220018200,796.6997763999999
1220014000,1220021900,796.6997763999999
1220014000,1220014200,10.0
1220014000,1220014300,562.8300892999999
1220014000,1220012400,562.8300892999999
1220014000,1220011400,562.8300892999999
1220014000,1220016100,562.8300892999999
1220014000,1220014000,0.0
1220014000,1220011000,436.03249789999995
1220014000,1220014100,436.03249789999995
1220014000,1220019300,10.0
1220014000,1220022600,636.9301978
1220014000,1220020800,636.9301978
1220014000,1220019200,636.9301978
1220014000,1220023200,636.9301978
1220011000,1220011000,0.0
1220011000,1220008200,279.689012
1220011000,1220012100,279.689012
1220011000,1220008600,279.689012
1220011000,1220011100,279.689012
1220011000,1220014100,10.0
1220011000,1220018500,436.03249789999995
1220011000,1220014200,436.03249789999995
1220011000,1220014000,436.03249789999995
1220011000,1220019300,436.03249789999995
1220008600,1220008200,10.0
1220008600,1220007000,552.5083997
1220008600,1220008300,552.5083997
1220008600,1220006800,552.5083997
1220008600,1220008500,552.5083997
1220008600,1220012100,10.0
1220008600,1220012000,862.0210427999999
1220008600,1220013700,862.0210427999999
1220008600,1220012600,862.0210427999999
1220008600,1220015100,862.0210427999999
1220008600,1220008600,0.0
1220008600,1220007400,443.1490214
1220008600,1220008700,443.1490214
1220008600,1220011100,10.0
1220008600,1220011000,279.689012
1220008600,1220014100,279.689012
1220007400,1220007400,0.0
1220007400,1220007500,419.3829753
1220007400,1220000600,419.3829753
1220007400,1220000300,419.3829753
1220007400,1220008700,10.0
1220007400,1220008200,443.1490214
1220007400,1220012100,443.1490214
1220007400,1220008600,443.1490214
1220007400,1220011100,443.1490214
1220007500,1220007500,0.0
1220007500,1220007400,419.3829753
1220007500,1220008700,419.3829753
1220007500,1220000600,10.0
1220007500,1220009500,610.0450214
1220007500,1220000800,610.0450214
1220007500,1220000500,610.0450214
1220007500,1220000300,10.0
1220007500,1220000400,643.6260265
1220007500,1220000100,643.6260265
1220007500,1210007800,643.6260265
1220007500,1220006900,643.6260265
1220008700,1220007400,10.0
1220008700,1220007500,419.3829753
1220008700,1220000600,419.3829753
1220008700,1220000300,419.3829753
1220008700,1220008700,0.0
1220008700,1220008200,443.1490214
1220008700,1220012100,443.1490214
1220008700,1220008600,443.1490214
1220008700,1220011100,443.1490214
1220011100,1220008200,10.0
1220011100,1220007000,552.5083997
1220011100,1220008300,552.5083997
1220011100,1220006800,552.5083997
1220011100,1220008500,552.5083997
1220011100,1220012100,10.0
1220011100,1220012000,862.0210427999999
1220011100,1220013700,862.0210427999999
1220011100,1220012600,862.0210427999999
1220011100,1220015100,862.0210427999999
1220011100,1220008600,10.0
1220011100,1220007400,443.1490214
1220011100,1220008700,443.1490214
1220011100,1220011100,0.0
1220011100,1220011000,279.689012
1220011100,1220014100,279.689012
1220014100,1220011000,10.0
1220014100,1220008200,279.689012
1220014100,1220012100,279.689012
1220014100,1220008600,279.689012
1220014100,1220011100,279.689012
1220014100,1220014100,0.0
1220014100,1220018500,436.03249789999995
1220014100,1220014200,436.03249789999995
1220014100,1220014000,436.03249789999995
1220014100,1220019300,436.03249789999995
1220019300,1220018500,10.0
1220019300,1220021300,796.6997763999999
1220019300,1220018400,796.6997763999999
1220019300,1220018200,796.6997763999999
1220019300,1220021900,796.6997763999999
1220019300,1220014200,10.0
1220019300,1220014300,562.8300892999999
1220019300,1220012400,562.8300892999999
1220019300,1220011400,562.8300892999999
1220019300,1220016100,562.8300892999999
1220019300,1220014000,10.0
1220019300,1220011000,436.03249789999995
1220019300,1220014100,436.03249789999995
1220019300,1220019300,0.0
1220019300,1220022600,636.9301978
1220019300,1220020800,636.9301978
1220019300,1220019200,636.9301978
1220019300,1220023200,636.9301978
1220023200,1220022600,10.0
1220023200,1220024300,763.0405073
1220023200,1220022500,763.0405073
1220023200,1220021800,763.0405073
1220023200,1220024900,763.0405073
1220023200,1220020800,10.0
1220023200,1220020900,591.5532525
1220023200,1220019000,591.5532525
1220023200,1220016000,591.5532525
1220023200,1220021500,591.5532525
1220023200,1220019200,10.0
1220023200,1220018500,636.9301978
1220023200,1220014200,636.9301978
1220023200,1220014000,636.9301978
1220023200,1220019300,636.9301978
1220023200,1220023200,0.0
1220023200,1220023100,512.0186737
1220023200,1220025900,512.0186737
1220023200,1220025500,512.0186737
1220023200,1220023800,512.0186737
1220025900,1220023100,10.0
1220025900,1220022600,512.0186737
1220025900,1220020800,512.0186737
1220025900,1220019200,512.0186737
1220025900,1220023200,512.0186737
1220025900,1220025900,0.0
1220025900,1220025800,470.88455030000006
1220025900,1220027700,470.88455030000006
1220025900,1220026000,470.88455030000006
1220025900,1220026900,470.88455030000006
1220025900,1220025500,10.0
1220025900,1220024800,743.5635761
1220025900,1220026700,743.5635761
1220025900,1220026500,743.5635761
1220025900,1220025400,743.5635761
1220025900,1220023800,10.0
1220025900,1220021400,586.5829798999999
1220025900,1220024700,586.5829798999999
1220025900,1220023900,586.5829798999999
1220025900,1220022200,586.5829798999999
1220027700,1220025800,10.0
1220027700,1220023100,470.88455030000006
1220027700,1220025900,470.88455030000006
1220027700,1220025500,470.88455030000006
1220027700,1220023800,470.88455030000006
1220027700,1220027700,0.0
1220027700,1220029000,787.7887166
1220027700,1220030100,787.7887166
1220027700,1220027600,787.7887166
1220027700,1220031100,787.7887166
1220027700,1220026000,10.0
1220027700,1220024600,588.4653007999999
1220027700,1220027500,588.4653007999999
1220027700,1220025200,588.4653007999999
1220027700,1220026100,588.4653007999999
1220027700,1220026900,10.0
1220027700,1220026600,719.9599753
1220027700,1220029300,719.9599753
1220027700,1220026800,719.9599753
1220027700,1220028100,719.9599753
1220031100,1220029000,10.0
1220031100,1220028200,504.7345607
1220031100,1220029100,504.7345607
1220031100,1220027400,504.7345607
1220031100,1220029900,504.7345607
1220031100,1220030100,10.0
1220031100,1220030000,889.3587355000001
1220031100,1220030900,889.3587355000001
1220031100,1220029200,889.3587355000001
1220031100,1220031900,889.3587355000001
1220031100,1220027600,10.0
1220031100,1220025800,787.7887166
1220031100,1220027700,787.7887166
1220031100,1220026000,787.7887166
1220031100,1220026900,787.7887166
1220031100,1220031100,0.0
1220031100,1220031000,798.2437205
1220031100,1220033500,798.2437205
1220031100,1220032000,798.2437205
1220031100,1220032900,798.2437205
1220033500,1220031000,10.0
1220033500,1220029000,798.2437205
1220033500,1220030100,798.2437205
1220033500,1220027600,798.2437205
1220033500,1220031100,798.2437205
1220033500,1220033500,0.0
1220033500,1220034200,697.8952805
1220033500,1220034700,697.8952805
1220033500,1220033400,697.8952805
1220033500,1220035500,697.8952805
1220033500,1220032000,10.0
1220033500,1220029800,556.941606
1220033500,1220033100,556.941606
1220033500,1220031200,556.941606
1220033500,1220032100,556.941606
1220033500,1220032900,10.0
1220033500,1220031800,810.4073843
1220033500,1220034100,810.4073843
1220033500,1220032800,810.4073843
1220033500,1220033300,810.4073843
1220035500,1220034200,10.0
1220035500,1220033600,504.0655107
1220035500,1220034300,504.0655107
1220035500,1220033000,504.0655107
1220035500,1220035300,504.0655107
1220035500,1220034700,10.0
1220035500,1220034600,731.9785012
1220035500,1220034900,731.9785012
1220035500,1220034000,731.9785012
1220035500,1220035900,731.9785012
1220035500,1220033400,10.0
1220035500,1220031000,697.8952805
1220035500,1220033500,697.8952805
1220035500,1220032000,697.8952805
1220035500,1220032900,697.8952805
1220035500,1220035500,0.0
1220035500,1220035400,529.8123566
1220035500,1220036500,529.8123566
1220035500,1220036300,529.8123566
1220035500,1220035800,529.8123566
1220036500,1220035400,10.0
1220036500,1220034200,529.8123566
1220036500,1220034700,529.8123566
1220036500,1220033400,529.8123566
1220036500,1220035500,529.8123566
1220036500,1220036500,0.0
1220036500,1220036400,315.22866760000005
1220036500,1220036300,10.0
1220036500,1220036000,624.5394102000001
1220036500,1220036200,624.5394102000001
1220036500,1220035200,624.5394102000001
1220036500,1220036900,624.5394102000001
1220036500,1220035800,10.0
1220036500,1220034600,711.1921511
1220036500,1220034900,711.1921511
1220036500,1220034000,711.1921511
1220036500,1220035900,711.1921511
1230001300,1220043900,878.5554641000001
1230001800,1220043900,878.5554641000001
1210027600,1220030700,10.0
1210027600,1210030100,578.5830437999999
1210027600,1220030600,578.5830437999999
1210027600,1210029400,578.5830437999999
1210027600,1220032700,578.5830437999999
1210027600,1220027800,10.0
1210027600,1220027900,785.8715491
1210027600,1220025000,785.8715491
1210027600,1220027300,785.8715491
1210027600,1210025400,785.8715491
1210027600,1210027600,0.0
1210027600,1210027000,608.9822596
1210027600,1210027700,608.9822596
1210027600,1220030500,10.0
1210027600,1220029600,877.9086765000001
1210027600,1220032300,877.9086765000001
1210027600,1220030400,877.9086765000001
1210027600,1220031300,877.9086765000001
1210027000,1210027000,0.0
1210027000,1210026800,305.3737441
1210027000,1210027100,305.3737441
1210027000,1210027700,10.0
1210027000,1220030700,608.9822596
1210027000,1220027800,608.9822596
1210027000,1210027600,608.9822596
1210027000,1220030500,608.9822596
1210026800,1210026800,0.0
1210026800,1210026400,256.0154315
1210026800,1210026900,256.0154315
1210026800,1210026200,256.0154315
1210026800,1210027300,256.0154315
1210026800,1210027100,10.0
1210026800,1210027000,305.3737441
1210026800,1210027700,305.3737441
1210026400,1210026400,0.0
1210026400,1210026000,433.03225039999995
1210026400,1210026500,433.03225039999995
1210026400,1210026900,10.0
1210026400,1210026800,256.0154315
1210026400,1210027100,256.0154315
1210026400,1210026200,10.0
1210026400,1210025800,331.7831337
1210026400,1210024800,331.7831337
1210026400,1210025200,331.7831337
1210026400,1210026300,331.7831337
1210026400,1210027300,10.0
1210026400,1210027200,405.2930928
1210026400,1210028300,405.2930928
1210026000,1210026000,0.0
1210026000,1210026700,309.23479469999995
1210026000,1210025000,309.23479469999995
1210026000,1210024200,309.23479469999995
1210026000,1210026100,309.23479469999995
1210026000,1210026500,10.0
1210026000,1210026400,433.03225039999995
1210026000,1210026900,433.03225039999995
1210026000,1210026200,433.03225039999995
1210026000,1210027300,433.03225039999995
1210024200,1210026700,10.0
1210024200,1210028900,604.7134066000001
1210024200,1210026600,604.7134066000001
1210024200,1210025000,10.0
1210024200,1210025100,377.88270439999997
1210024200,1210021800,377.88270439999997
1210024200,1210024900,377.88270439999997
1210024200,1210023600,377.88270439999997
1210024200,1210024200,0.0
1210024200,1210023200,1344.013559
1210024200,1210024300,1344.013559
1210024200,1210026100,10.0
1210024200,1210026000,309.23479469999995
1210024200,1210026500,309.23479469999995
1210023200,1210023200,0.0
1210023200,1210023500,213.187372
1210023200,1210021600,213.187372
1210023200,1210022800,213.187372
1210023200,1210023300,213.187372
1210023200,1210024300,10.0
1210023200,1210026700,1344.013559
1210023200,1210025000,1344.013559
1210023200,1210024200,1344.013559
1210023200,1210026100,1344.013559
1210023300,1210023500,10.0
1210023300,1210021600,10.0
1210023300,1210021700,1019.1281339999999
1210023300,1210017600,1019.1281339999999
1210023300,1210022800,10.0
1210023300,1210021200,246.09171459999996
1210023300,1210022700,246.09171459999996
1210023300,1210022900,246.09171459999996
1210023300,1210023300,0.0
1210023300,1210023200,213.187372
1210023300,1210024300,213.187372
1210024300,1210023200,10.0
1210024300,1210023500,213.187372
1210024300,1210021600,213.187372
1210024300,1210022800,213.187372
1210024300,1210023300,213.187372
1210024300,1210024300,0.0
1210024300,1210026700,1344.013559
1210024300,1210025000,1344.013559
1210024300,1210024200,1344.013559
1210024300,1210026100,1344.013559
1210026100,1210026700,10.0
1210026100,1210028900,604.7134066000001
1210026100,1210026600,604.7134066000001
1210026100,1210025000,10.0
1210026100,1210025100,377.88270439999997
1210026100,1210021800,377.88270439999997
1210026100,1210024900,377.88270439999997
1210026100,1210023600,377.88270439999997
1210026100,1210024200,10.0
1210026100,1210023200,1344.013559
1210026100,1210024300,1344.013559
1210026100,1210026100,0.0
1210026100,1210026000,309.23479469999995
1210026100,1210026500,309.23479469999995
1210026500,1210026000,10.0
1210026500,1210026700,309.23479469999995
1210026500,1210025000,309.23479469999995
1210026500,1210024200,309.23479469999995
1210026500,1210026100,309.23479469999995
1210026500,1210026500,0.0
1210026500,1210026400,433.03225039999995
1210026500,1210026900,433.03225039999995
1210026500,1210026200,433.03225039999995
1210026500,1210027300,433.03225039999995
1210026900,1210026400,10.0
1210026900,1210026000,433.03225039999995
1210026900,1210026500,433.03225039999995
1210026900,1210026900,0.0
1210026900,1210026800,256.0154315
1210026900,1210027100,256.0154315
1210026900,1210026200,10.0
1210026900,1210025800,331.7831337
1210026900,1210024800,331.7831337
1210026900,1210025200,331.7831337
1210026900,1210026300,331.7831337
1210026900,1210027300,10.0
1210026900,1210027200,405.2930928
1210026900,1210028300,405.2930928
1210027100,1210026800,10.0
1210027100,1210026400,256.0154315
1210027100,1210026900,256.0154315
1210027100,1210026200,256.0154315
1210027100,1210027300,256.0154315
1210027100,1210027100,0.0
1210027100,1210027000,305.3737441
1210027100,1210027700,305.3737441
1210027700,1210027000,10.0
1210027700,1210026800,305.3737441
1210027700,1210027100,305.3737441
1210027700,1210027700,0.0
1210027700,1220030700,608.9822596
1210027700,1220027800,608.9822596
1210027700,1210027600,608.9822596
1210027700,1220030500,608.9822596
1220035900,1220034600,10.0
1220035900,1220034200,731.9785012
1220035900,1220034700,731.9785012
1220035900,1220033400,731.9785012
1220035900,1220035500,731.9785012
1220035900,1220034900,10.0
1220035900,1220034800,640.7885452
1220035900,1220004200,640.7885452
1220035900,1220004900,640.7885452
1220035900,1220034000,10.0
1220035900,1220031800,656.6908854
1220035900,1220034100,656.6908854
1220035900,1220032800,656.6908854
1220035900,1220033300,656.6908854
1220035900,1220035900,0.0
1220035900,1220035400,711.1921511
1220035900,1220036500,711.1921511
1220035900,1220036300,711.1921511
1220035900,1220035800,711.1921511
1220036300,1220035400,10.0
1220036300,1220034200,529.8123566
1220036300,1220034700,529.8123566
1220036300,1220033400,529.8123566
1220036300,1220035500,529.8123566
1220036300,1220036500,10.0
1220036300,1220036400,315.22866760000005
1220036300,1220036300,0.0
1220036300,1220036000,624.5394102000001
1220036300,1220036200,624.5394102000001
1220036300,1220035200,624.5394102000001
1220036300,1220036900,624.5394102000001
1220036300,1220035800,10.0
1220036300,1220034600,711.1921511
1220036300,1220034900,711.1921511
1220036300,1220034000,711.1921511
1220036300,1220035900,711.1921511
1220036000,1220036000,0.0
1220036000,1220034400,526.0510464
1220036000,1220036700,526.0510464
1220036000,1220035000,526.0510464
1220036000,1220036100,526.0510464
1220036000,1220036200,10.0
1220036000,1220035400,624.5394102000001
1220036000,1220036500,624.5394102000001
1220036000,1220036300,624.5394102000001
1220036000,1220035800,624.5394102000001
1220036000,1220035200,10.0
1220036000,1220033600,848.4452038999999
1220036000,1220034300,848.4452038999999
1220036000,1220033000,848.4452038999999
1220036000,1220035300,848.4452038999999
1220036000,1220036900,10.0
1220036000,1220036800,414.6726476
1220036000,1220037300,414.6726476
1220035000,1220034400,10.0
1220035000,1220032200,835.6092244
1220035000,1220034500,835.6092244
1220035000,1220032600,835.6092244
1220035000,1220033700,835.6092244
1220035000,1220036700,10.0
1220035000,1220036600,628.259062
1220035000,1220037100,628.259062
1220035000,1220035000,0.0
1220035000,1220035100,963.7658643
1220035000,1210030400,963.7658643
1220035000,1220036100,10.0
1220035000,1220036000,526.0510464
1220035000,1220036200,526.0510464
1220035000,1220035200,526.0510464
1220035000,1220036900,526.0510464
1220035100,1220035100,0.0
1220035100,1220034400,963.7658643
1220035100,1220036700,963.7658643
1220035100,1220035000,963.7658643
1220035100,1220036100,963.7658643
1220035100,1210030400,10.0
1220035100,1210030200,304.3394533
1220035100,1210030500,304.3394533
1220036100,1220034400,10.0
1220036100,1220032200,835.6092244
1220036100,1220034500,835.6092244
1220036100,1220032600,835.6092244
1220036100,1220033700,835.6092244
1220036100,1220036700,10.0
1220036100,1220036600,628.259062
1220036100,1220037100,628.259062
1220036100,1220035000,10.0
1220036100,1220035100,963.7658643
1220036100,1210030400,963.7658643
1220036100,1220036100,0.0
1220036100,1220036000,526.0510464
1220036100,1220036200,526.0510464
1220036100,1220035200,526.0510464
1220036100,1220036900,526.0510464
1220036200,1220036000,10.0
1220036200,1220034400,526.0510464
1220036200,1220036700,526.0510464
1220036200,1220035000,526.0510464
1220036200,1220036100,526.0510464
1220036200,1220036200,0.0
1220036200,1220035400,624.5394102000001
1220036200,1220036500,624.5394102000001
1220036200,1220036300,624.5394102000001
1220036200,1220035800,624.5394102000001
1220036200,1220035200,10.0
1220036200,1220033600,848.4452038999999
1220036200,1220034300,848.4452038999999
1220036200,1220033000,848.4452038999999
1220036200,1220035300,848.4452038999999
1220036200,1220036900,10.0
1220036200,1220036800,414.6726476
1220036200,1220037300,414.6726476
1220035800,1220035400,10.0
1220035800,1220034200,529.8123566
1220035800,1220034700,529.8123566
1220035800,1220033400,529.8123566
1220035800,1220035500,529.8123566
1220035800,1220036500,10.0
1220035800,1220036400,315.22866760000005
1220035800,1220036300,10.0
1220035800,1220036000,624.5394102000001
1220035800,1220036200,624.5394102000001
1220035800,1220035200,624.5394102000001
1220035800,1220036900,624.5394102000001
1220035800,1220035800,0.0
1220035800,1220034600,711.1921511
1220035800,1220034900,711.1921511
1220035800,1220034000,711.1921511
1220035800,1220035900,711.1921511
1210000500,1210000500,0.0
1210000500,1210001000,1098.860498
1210000500,1210000600,1098.860498
1210000500,1210007500,10.0
1210000500,3201504500,1659.126979
1210000500,1210010100,1659.126979
1210000500,1210007400,1659.126979
1210001000,1210001000,0.0
1210001000,1210001200,447.88353780000006
1210001000,1210000900,447.88353780000006
1210001000,1210000600,10.0
1210001000,1210000500,1098.860498
1210001000,1210007500,1098.860498
1210001200,1210001200,0.0
1210001200,1210001800,78.85001234
1210001200,1210001100,78.85001234
1210001200,1210000900,10.0
1210001200,1210001000,447.88353780000006
1210001200,1210000600,447.88353780000006
1210001800,1210001800,0.0
1210001800,1210002600,476.97130210000006
1210001800,1210001700,476.97130210000006
1210001800,1210001100,10.0
1210001800,1210001200,78.85001234
1210001800,1210000900,78.85001234
1210002600,1210002600,0.0
1210002600,1210007700,130.6348915
1210002600,1210002800,130.6348915
1210002600,1210002500,130.6348915
1210002600,1210006800,130.6348915
1210002600,1210001700,10.0
1210002600,1210001800,476.97130210000006
1210002600,1210001100,476.97130210000006
1210002800,1210007700,10.0
1210002800,1210008500,428.7802603
1210002800,1210007600,428.7802603
1210002800,1210002800,0.0
1210002800,1220006300,956.7239247000001
1210002800,1220000200,956.7239247000001
1210002800,1210002700,956.7239247000001
1210002800,1210002500,10.0
1210002800,1210002600,130.6348915
1210002800,1210001700,130.6348915
1210002800,1210006800,10.0
1210002800,1210006600,2949.420887
1210002800,1210007900,2949.420887
1210002800,1210007100,2949.420887
1210002800,1210006900,2949.420887
1220000200,1220006300,10.0
1220000200,1220006200,318.99506260000004
1220000200,1220006500,318.99506260000004
1220000200,1220000200,0.0
1220000200,1220000400,843.4145279999999
1220000200,1220000100,843.4145279999999
1220000200,1210007800,843.4145279999999
1220000200,1220006900,843.4145279999999
1220000200,1210002700,10.0
1220000200,1210007700,956.7239247000001
1220000200,1210002800,956.7239247000001
1220000200,1210002500,956.7239247000001
1220000200,1210006800,956.7239247000001
1220000400,1220000400,0.0
1220000400,1220007500,643.6260265
1220000400,1220000600,643.6260265
1220000400,1220000300,643.6260265
1220000400,1220000100,10.0
1220000400,1220006300,843.4145279999999
1220000400,1220000200,843.4145279999999
1220000400,1210002700,843.4145279999999
1220000400,1210007800,10.0
1220000400,1210006600,2419.289056
1220000400,1210007900,2419.289056
1220000400,1210007100,2419.289056
1220000400,1210006900,2419.289056
1220000400,1220006900,10.0
1220000400,1220007000,729.0927052999999
1220000400,1220008300,729.0927052999999
1220000400,1220006800,729.0927052999999
1220000400,1220008500,729.0927052999999
1220000600,1220007500,10.0
1220000600,1220007400,419.3829753
1220000600,1220008700,419.3829753
1220000600,1220000600,0.0
1220000600,1220009500,610.0450214
1220000600,1220000800,610.0450214
1220000600,1220000500,610.0450214
1220000600,1220000300,10.0
1220000600,1220000400,643.6260265
1220000600,1220000100,643.6260265
1220000600,1210007800,643.6260265
1220000600,1220006900,643.6260265
1220000800,1220009500,10.0
1220000800,1220009400,465.5600021000001
1220000800,1220012700,465.5600021000001
1220000800,1220000800,0.0
1220000800,1220008000,605.7580968999999
1220000800,1220012900,605.7580968999999
1220000800,1220000700,605.7580968999999
1220000800,1220001000,605.7580968999999
1220000800,1220000500,10.0
1220000800,1220007500,610.0450214
1220000800,1220000600,610.0450214
1220000800,1220000300,610.0450214
1220012900,1220008000,10.0
1220012900,1220010100,809.1168974999999
1220012900,1220008100,809.1168974999999
1220012900,1220010900,809.1168974999999
1220012900,1220012900,0.0
1220012900,1220014500,630.9460247000001
1220012900,1220012800,630.9460247000001
1220012900,1220010800,630.9460247000001
1220012900,1220014900,630.9460247000001
1220012900,1220000700,10.0
1220012900,1220009500,605.7580968999999
1220012900,1220000800,605.7580968999999
1220012900,1220000500,605.7580968999999
1220012900,1220001000,10.0
1220012900,1220000900,311.9392372
1220012900,1220001200,311.9392372
1220014500,1220014500,0.0
1220014500,1220017100,610.9402708
1220014500,1220014400,610.9402708
1220014500,1220017500,610.9402708
1220014500,1220012800,10.0
1220014500,1220008000,630.9460247000001
1220014500,1220012900,630.9460247000001
1220014500,1220000700,630.9460247000001
1220014500,1220001000,630.9460247000001
1220014500,1220010800,10.0
1220014500,1220010100,637.6254421
1220014500,1220008100,637.6254421
1220014500,1220010900,637.6254421
1220014500,1220014900,10.0
1220014500,1220014800,271.9867278
1220014500,1220017900,271.9867278
1220017100,1220017100,0.0
1220017100,1220020300,808.3801621
1220017100,1220013800,808.3801621
1220017100,1220018900,808.3801621
1220017100,1220017000,808.3801621
1220017100,1220014400,10.0
1220017100,1220014500,610.9402708
1220017100,1220012800,610.9402708
1220017100,1220010800,610.9402708
1220017100,1220014900,610.9402708
1220017100,1220017500,10.0
1220017100,1220020500,336.78015310000006
1220017100,1220017400,336.78015310000006
1220018900,1220020300,10.0
1220018900,1220020200,678.4107405
1220018900,1220022100,678.4107405
1220018900,1220013800,10.0
1220018900,1220013300,696.8246565000001
1220018900,1220010000,696.8246565000001
1220018900,1220013900,696.8246565000001
1220018900,1220006600,696.8246565000001
1220018900,1220018900,0.0
1220018900,1220017000,10.0
1220018900,1220017100,808.3801621
1220018900,1220014400,808.3801621
1220018900,1220017500,808.3801621
1230011600,1220020300,597.5671707
1230011600,1220013800,597.5671707
1230011600,1220018900,597.5671707
1230011600,1220017000,597.5671707
